Company,Model,Strategy,Cost,Annualized Return,Sharpe,Sortino,Calmar,Max Drawdown (%),Turnover,Hit Rate (%),Final Equity,Factor Status,Factor Frequency,CAPM alpha,CAPM alpha p-value,FF3 alpha,FF3 alpha p-value,FF5 alpha,FF5 alpha p-value
Ganfeng Lithium,CEEMDAN-LSTM,Directional (no uncertainty),0.001,-0.4233069880037512,-0.9568681829756189,-1.25953577975753,-0.4944578519368523,-85.6103278258411,0.19866666666666666,45.86666666666667,0.19432373978308456,Evaluated from emerging_monthly_ff5.csv (monthly),monthly,-0.4864847373512693,0.0009731251653561205,-0.395893111305095,0.02773964917582353,-0.3445523781785772,0.012794200301917394
Ganfeng Lithium,CEEMDAN-LSTM,Uncertainty-adjusted,0.0025,0.0017112008051549665,0.09287203502561195,0.12382164054087888,0.006295264877951701,-27.182347976305365,0.04,4.133333333333333,1.005101475490432,Evaluated from emerging_monthly_ff5.csv (monthly),monthly,-0.018198953316537685,0.7437711183506586,-0.007545912887308668,0.9069166301585745,0.0015104396859399452,0.9789135240961937
Ganfeng Lithium,CEEMDAN-LSTM,Directional (no uncertainty),0.0025,-0.46530756868069945,-1.1176492204567614,-1.4627793945542378,-0.5279268147907322,-88.13865021520932,0.19866666666666666,45.86666666666667,0.15516216232766106,Evaluated from emerging_monthly_ff5.csv (monthly),monthly,-0.5594348063915422,6.349204240018216e-05,-0.48080432534390294,0.006797494093622017,-0.4296078934968726,0.0018782289905773881
Ganfeng Lithium,CEEMDAN-LSTM,Uncertainty-adjusted,0.005,-0.023310925962925277,-0.06192321843660978,-0.08184205429044115,-0.08357769142656273,-27.891325502102326,0.04,4.133333333333333,0.9322081277440116,Evaluated from emerging_monthly_ff5.csv (monthly),monthly,-0.04236005469344002,0.450674751863376,-0.02912044647612777,0.6356967304173378,-0.020324402450107852,0.702241462127267
Ganfeng Lithium,CEEMDAN-LSTM,Directional (no uncertainty),0.005,-0.5288613491840072,-1.3816537232163761,-1.790708083507829,-0.5785238013925427,-91.41565963422855,0.19866666666666666,45.86666666666667,0.10647027475257023,Evaluated from emerging_monthly_ff5.csv (monthly),monthly,-0.6795097621551421,1.6787092348147861e-07,-0.6204757793877692,0.0004020518315926198,-0.5695087410971376,4.4853541181896794e-05
Ganfeng Lithium,Dynamic Selected,Uncertainty-adjusted,0.0,-0.0221871188448165,-0.10258371315634657,-0.14598181537178867,-0.12165098020262652,-18.238339557857067,0.08533333333333333,3.5999999999999996,0.9354040979654892,Evaluated from emerging_monthly_ff5.csv (monthly),monthly,-0.053645827120300534,0.4283094398028785,-0.020240542703731594,0.6971580972802478,-0.004801988835604733,0.9352128134464581
Ganfeng Lithium,Dynamic Selected,Directional (no uncertainty),0.0,0.0830518049649358,0.3996317543914068,0.5842145244730732,0.1719752964044772,-48.29286920930909,0.448,39.06666666666666,1.2680100909794776,Evaluated from emerging_monthly_ff5.csv (monthly),monthly,0.05153943780026529,0.8207697896977912,0.21411990040611514,0.3826426813534496,0.20274161982773786,0.3420826795003976
Ganfeng Lithium,Dynamic Selected,Uncertainty-adjusted,0.001,-0.04301411887967144,-0.2642200035414855,-0.3700862571502089,-0.20416324487130663,-21.06849296345441,0.08533333333333333,3.5999999999999996,0.8773466489536874,Evaluated from emerging_monthly_ff5.csv (monthly),monthly,-0.07414360924971561,0.2977631350813661,-0.03554093472207664,0.5026881996114276,-0.020135275530988345,0.740898097355368
Ganfeng Lithium,Dynamic Selected,Directional (no uncertainty),0.001,-0.03290800070435551,0.13088330015478863,0.1889685666133068,-0.056223962601379664,-58.53020523947914,0.448,39.06666666666666,0.9052100691646565,Evaluated from emerging_monthly_ff5.csv (monthly),monthly,-0.05911164093121398,0.7899721881848708,0.10111858672845703,0.676654156654006,0.08597205505357935,0.6786862277186316
Ganfeng Lithium,Dynamic Selected,Uncertainty-adjusted,0.0025,-0.07346571998180906,-0.5051848030506959,-0.6910266469552975,-0.28441766881034997,-25.830223659837426,0.08533333333333333,3.5999999999999996,0.7968443326476571,Evaluated from emerging_monthly_ff5.csv (monthly),monthly,-0.1047335414725346,0.17497375075711086,-0.05838248816454679,0.291182644043291,-0.043025935659077405,0.5038390237342761
