,^GSPC,000001.SS,CL=F,^VIX,DX-Y.NYB
,Close,Close,Close,Close,Close
Date,,,,,
2013-10-18,1744.5,2193.780029296875,100.80999755859375,13.039999961853027,79.63999938964844
2013-10-21,1744.6600341796875,2229.237060546875,99.22000122070312,13.15999984741211,79.68000030517578
2013-10-22,1754.6700439453125,2210.652099609375,97.80000305175781,13.329999923706055,79.23999786376953
2013-10-23,1746.3800048828125,2183.10693359375,96.86000061035156,13.420000076293945,79.26000213623047
2013-10-24,1752.0699462890625,2164.322021484375,97.11000061035156,13.199999809265137,79.19000244140625
2013-10-25,1759.77001953125,2132.955078125,97.8499984741211,13.09000015258789,79.18000030517578
2013-10-28,1762.1099853515625,2133.868896484375,98.68000030517578,13.3100004196167,79.25
2013-10-29,1771.949951171875,2128.864013671875,98.19999694824219,13.40999984741211,79.62999725341797
2013-10-30,1763.31005859375,2160.462890625,96.7699966430664,13.649999618530273,79.75
2013-10-31,1756.5400390625,2141.614013671875,96.37999725341797,13.75,80.19999694824219
2013-11-01,1761.6400146484375,2149.56201171875,94.61000061035156,13.279999732971191,80.7300033569336
2013-11-04,1767.9300537109375,2149.634033203125,94.62000274658203,12.930000305175781,80.55000305175781
2013-11-05,1762.969970703125,2157.239990234375,93.37000274658203,13.270000457763672,80.70999908447266
2013-11-06,1770.489990234375,2139.60693359375,94.80000305175781,12.670000076293945,80.4800033569336
2013-11-07,1747.1500244140625,2129.39990234375,94.19999694824219,13.90999984741211,80.81999969482422
2013-11-08,1770.6099853515625,2106.126953125,94.5999984741211,12.899999618530273,81.20999908447266
2013-11-11,1771.8900146484375,2109.470947265625,95.13999938964844,12.529999732971191,81.08999633789062
2013-11-12,1767.68994140625,2126.77197265625,93.04000091552734,12.819999694824219,81.19000244140625
2013-11-13,1782.0,2087.94091796875,93.87999725341797,12.520000457763672,80.93000030517578
2013-11-14,1790.6199951171875,2100.506103515625,93.76000213623047,12.369999885559082,80.9800033569336
2013-11-15,1798.1800537109375,2135.826904296875,93.83999633789062,12.1899995803833,80.83999633789062
2013-11-18,1791.530029296875,2197.218994140625,93.02999877929688,13.100000381469727,80.83000183105469
2013-11-19,1787.8699951171875,2193.125,93.33999633789062,13.390000343322754,80.69999694824219
2013-11-20,1781.3699951171875,2206.613037109375,93.33000183105469,13.399999618530273,81.11000061035156
2013-11-21,1795.8499755859375,2205.76611328125,95.44000244140625,12.65999984741211,81.05000305175781
2013-11-22,1804.760009765625,2196.3779296875,94.83999633789062,12.260000228881836,80.70999908447266
2013-11-25,1802.47998046875,2186.114990234375,94.08999633789062,12.789999961853027,80.91999816894531
2013-11-26,1802.75,2183.072998046875,93.68000030517578,12.8100004196167,80.61000061035156
2013-11-27,1807.22998046875,2201.070068359375,92.30000305175781,12.979999542236328,80.73999786376953
2013-11-28,,2219.3720703125,,,
2013-11-29,1805.81005859375,2220.50390625,92.72000122070312,13.699999809265137,80.68000030517578
2013-12-02,1800.9000244140625,2207.37109375,93.81999969482422,14.229999542236328,80.91000366210938
2013-12-03,1795.1500244140625,2222.669921875,96.04000091552734,14.550000190734863,80.62000274658203
2013-12-04,1792.81005859375,2251.761962890625,97.19999694824219,14.699999809265137,80.62999725341797
2013-12-05,1785.030029296875,2247.06298828125,97.37999725341797,15.079999923706055,80.2699966430664
2013-12-06,1805.0899658203125,2237.10791015625,97.6500015258789,13.789999961853027,80.2699966430664
2013-12-09,1808.3699951171875,2238.199951171875,97.33999633789062,13.489999771118164,80.12999725341797
2013-12-10,1802.6199951171875,2237.491943359375,98.51000213623047,13.90999984741211,79.97000122070312
2013-12-11,1782.219970703125,2204.166015625,97.44000244140625,15.420000076293945,79.88999938964844
2013-12-12,1775.5,2202.7958984375,97.5,15.539999961853027,80.19999694824219
2013-12-13,1775.3199462890625,2196.074951171875,96.5999984741211,15.760000228881836,80.20999908447266
2013-12-16,1786.5400390625,2160.861083984375,97.4800033569336,16.030000686645508,80.06999969482422
2013-12-17,1781.0,2151.0791015625,97.22000122070312,16.209999084472656,80.05999755859375
2013-12-18,1810.6500244140625,2148.284912109375,97.80000305175781,13.800000190734863,80.11000061035156
2013-12-19,1809.5999755859375,2127.7919921875,98.7699966430664,14.149999618530273,80.62999725341797
2013-12-20,1818.3199462890625,2084.7939453125,99.31999969482422,13.789999961853027,80.58000183105469
2013-12-23,1827.989990234375,2089.70703125,98.91000366210938,13.039999961853027,80.44999694824219
2013-12-24,1833.3199462890625,2092.905029296875,99.22000122070312,12.479999542236328,80.52999877929688
2013-12-25,,2106.35400390625,,,
2013-12-26,1842.02001953125,2073.09912109375,99.55000305175781,12.329999923706055,80.4800033569336
2013-12-27,1841.4000244140625,2101.2509765625,100.31999969482422,12.460000038146973,80.38999938964844
2013-12-30,1841.0699462890625,2097.529052734375,99.29000091552734,13.5600004196167,80.0
2013-12-31,1848.3599853515625,2115.97802734375,98.41999816894531,13.720000267028809,80.04000091552734
2014-01-02,1831.97998046875,2109.386962890625,95.44000244140625,14.229999542236328,80.62999725341797
2014-01-03,1831.3699951171875,2083.135009765625,93.95999908447266,13.760000228881836,80.79000091552734
2014-01-06,1826.77001953125,2045.708984375,93.43000030517578,13.550000190734863,80.6500015258789
2014-01-07,1837.8800048828125,2047.3170166015625,93.66999816894531,12.920000076293945,80.83000183105469
2014-01-08,1837.489990234375,2044.3399658203125,92.33000183105469,12.869999885559082,81.04000091552734
2014-01-09,1838.1300048828125,2027.6219482421875,91.66000366210938,12.890000343322754,81.01000213623047
2014-01-10,1842.3699951171875,2013.2979736328125,92.72000122070312,12.140000343322754,80.66000366210938
2014-01-13,1819.199951171875,2009.56396484375,91.80000305175781,13.279999732971191,80.51000213623047
2014-01-14,1838.8800048828125,2026.842041015625,92.58999633789062,12.279999732971191,80.61000061035156
2014-01-15,1848.3800048828125,2023.3480224609375,94.16999816894531,12.279999732971191,81.0
2014-01-16,1845.8900146484375,2023.7010498046875,93.95999908447266,12.529999732971191,80.9000015258789
2014-01-17,1838.699951171875,2004.948974609375,94.37000274658203,12.4399995803833,81.26000213623047
2014-01-20,,1991.2530517578125,,,
2014-01-21,1843.800048828125,2008.31298828125,94.98999786376953,12.869999885559082,81.0999984741211
2014-01-22,1844.8599853515625,2051.7490234375,96.7300033569336,12.84000015258789,81.16999816894531
2014-01-23,1828.4599609375,2042.1800537109375,97.31999969482422,13.770000457763672,80.44000244140625
2014-01-24,1790.2900390625,2054.39208984375,96.63999938964844,18.139999389648438,80.45999908447266
2014-01-27,1781.56005859375,2033.300048828125,95.72000122070312,17.420000076293945,80.5
2014-01-28,1792.5,2038.512939453125,97.41000366210938,15.800000190734863,80.56999969482422
2014-01-29,1774.199951171875,2049.9140625,97.36000061035156,17.350000381469727,80.51000213623047
2014-01-30,1794.18994140625,2033.0830078125,98.2300033569336,17.290000915527344,81.08999633789062
2014-01-31,1782.5899658203125,,97.48999786376953,18.40999984741211,81.2699966430664
2014-02-03,1741.8900146484375,,96.43000030517578,21.440000534057617,81.01000213623047
2014-02-04,1755.199951171875,,97.19000244140625,19.110000610351562,81.12000274658203
2014-02-05,1751.6400146484375,,97.37999725341797,19.950000762939453,81.02999877929688
2014-02-06,1773.4300537109375,,97.83999633789062,17.229999542236328,80.88999938964844
2014-02-07,1797.02001953125,2044.4969482421875,99.87999725341797,15.289999961853027,80.69000244140625
2014-02-10,1799.8399658203125,2086.06689453125,100.05999755859375,15.260000228881836,80.66999816894531
2014-02-11,1819.75,2103.6708984375,99.94000244140625,14.510000228881836,80.62999725341797
2014-02-12,1819.260009765625,2109.955078125,100.37000274658203,14.300000190734863,80.68000030517578
2014-02-13,1829.8299560546875,2098.40087890625,100.3499984741211,14.140000343322754,80.29000091552734
2014-02-14,1838.6300048828125,2115.847900390625,100.30000305175781,13.569999694824219,80.12999725341797
2014-02-17,,2135.4150390625,,,
2014-02-18,1840.760009765625,2119.06591796875,102.43000030517578,13.869999885559082,80.01000213623047
2014-02-19,1828.75,2142.553955078125,103.30999755859375,15.5,80.16999816894531
2014-02-20,1839.780029296875,2138.781982421875,102.91999816894531,14.789999961853027,80.29000091552734
2014-02-21,1836.25,2113.693115234375,102.19999694824219,14.680000305175781,80.23999786376953
2014-02-24,1847.6099853515625,2076.68603515625,102.81999969482422,14.229999542236328,80.20999908447266
2014-02-25,1845.1199951171875,2034.218994140625,101.83000183105469,13.670000076293945,80.1500015258789
2014-02-26,1845.1600341796875,2041.2540283203125,102.58999633789062,14.350000381469727,80.41000366210938
2014-02-27,1854.2900390625,2047.35400390625,102.4000015258789,14.039999961853027,80.29000091552734
2014-02-28,1859.449951171875,2056.302001953125,102.58999633789062,14.0,79.77999877929688
2014-03-03,1845.72998046875,2075.235107421875,104.91999816894531,16.0,80.06999969482422
2014-03-04,1873.9100341796875,2071.472900390625,103.33000183105469,14.100000381469727,80.16000366210938
2014-03-05,1873.81005859375,2053.083984375,101.44999694824219,13.890000343322754,80.11000061035156
2014-03-06,1877.030029296875,2059.577880859375,101.55999755859375,14.210000038146973,79.68000030517578
2014-03-07,1878.0400390625,2057.907958984375,102.58000183105469,14.109999656677246,79.72000122070312
2014-03-10,1877.1700439453125,1999.06494140625,101.12000274658203,14.199999809265137,79.75
2014-03-11,1867.6300048828125,2001.156982421875,100.02999877929688,14.800000190734863,79.7699966430664
2014-03-12,1868.199951171875,1997.6920166015625,97.98999786376953,14.470000267028809,79.61000061035156
2014-03-13,1846.3399658203125,2019.1109619140625,98.19999694824219,16.219999313354492,79.62000274658203
2014-03-14,1841.1300048828125,2004.3389892578125,98.88999938964844,17.81999969482422,79.44000244140625
2014-03-17,1858.8299560546875,2023.6729736328125,98.08000183105469,15.640000343322754,79.38999938964844
2014-03-18,1872.25,2025.196044921875,99.69999694824219,14.520000457763672,79.41000366210938
2014-03-19,1860.77001953125,2021.7340087890625,100.37000274658203,15.119999885559082,79.98999786376953
2014-03-20,1872.010009765625,1993.47900390625,99.43000030517578,14.520000457763672,80.20999908447266
2014-03-21,1866.52001953125,2047.6190185546875,99.45999908447266,15.0,80.11000061035156
2014-03-24,1857.43994140625,2066.279052734375,99.5999984741211,15.09000015258789,79.93000030517578
2014-03-25,1865.6199951171875,2067.31103515625,99.19000244140625,14.020000457763672,79.94000244140625
2014-03-26,1852.56005859375,2063.669921875,100.26000213623047,14.930000305175781,79.9800033569336
