Date,Close,High,Low
2022-09-09,26.057,26.057,26.057
2022-09-12,27.142,27.142,27.142
2022-09-13,26.449,26.449,26.449
2022-09-14,26.047,26.047,26.047
2022-09-15,25.964,25.964,25.964
2022-09-16,25.563,25.563,25.563
2022-09-20,26.215,26.215,26.215
2022-09-21,25.16,25.16,25.16
2022-09-22,25.16,25.16,25.16
2022-09-23,24.914,24.914,24.914
2022-09-26,23.363,23.363,23.363
2022-09-27,23.934,23.934,23.934
2022-09-28,24.294,24.294,24.294
2022-09-29,24.807,24.807,24.807
2022-09-30,24.661,24.661,24.661
2022-10-03,25.152,25.152,25.152
2022-10-04,26.046,26.046,26.046
2022-10-05,26.268,26.268,26.268
2022-10-06,26.095,26.095,26.095
2022-10-07,25.51,25.51,25.51
2022-10-10,25.256,25.256,25.256
2022-10-11,25.03,25.03,25.03
2022-10-12,24.815,24.815,24.815
2022-10-13,24.707,24.707,24.707
2022-10-14,24.796,24.796,24.796
2022-10-17,24.588,24.588,24.588
2022-10-18,25.003,25.003,25.003
2022-10-19,24.61,24.61,24.61
2022-10-20,24.065,24.065,24.065
2022-10-21,24.277,24.277,24.277
2022-10-24,24.647,24.647,24.647
2022-10-25,24.617,24.617,24.617
2022-10-26,25.039,25.039,25.039
2022-10-27,25.448,25.448,25.448
2022-10-28,24.028,24.028,24.028
2022-10-31,23.899,23.899,23.899
2022-11-01,24.57,24.57,24.57
2022-11-02,24.913,24.913,24.913
2022-11-03,23.878,23.878,23.878
2022-11-04,24.933,24.933,24.933
2022-11-07,26.223,26.223,26.223
2022-11-08,26.24,26.24,26.24
2022-11-09,26.479,26.479,26.479
2022-11-10,26.839,26.839,26.839
2022-11-11,28.209,28.209,28.209
2022-11-14,29.469,29.469,29.469
2022-11-15,29.686,29.686,29.686
2022-11-16,29.959,29.959,29.959
2022-11-17,29.263,29.263,29.263
2022-11-18,29.312,29.312,29.312
2022-11-21,28.368,28.368,28.368
2022-11-22,28.906,28.906,28.906
2022-11-23,29.563,29.563,29.563
2022-11-24,30.129,30.129,30.129
2022-11-25,29.831,29.831,29.831
2022-11-28,29.178,29.178,29.178
2022-11-29,29.967,29.967,29.967
