Date,Close,High,Low
2017-10-26,17.89,17.89,17.89
2017-10-27,17.68,17.68,17.68
2017-10-30,17.73,17.73,17.73
2017-10-31,17.91,17.91,17.91
2017-11-01,18.47,18.47,18.47
2017-11-02,18.55,18.55,18.55
2017-11-03,18.44,18.44,18.44
2017-11-06,18.86,18.86,18.86
2017-11-07,18.61,18.61,18.61
2017-11-08,18.71,18.71,18.71
2017-11-09,18.53,18.53,18.53
2017-11-10,18.6,18.6,18.6
2017-11-13,18.64,18.64,18.64
2017-11-14,18.19,18.19,18.19
2017-11-15,17.97,17.97,17.97
2017-11-16,18.03,18.03,18.03
2017-11-17,17.99,17.99,17.99
2017-11-20,18.25,18.25,18.25
2017-11-21,18.32,18.32,18.32
2017-11-22,18.3,18.3,18.3
2017-11-23,18.33,18.33,18.33
2017-11-24,18.49,18.49,18.49
2017-11-27,18.08,18.08,18.08
2017-11-28,17.79,17.79,17.79
2017-11-29,17.52,17.52,17.52
2017-11-30,17.45,17.45,17.45
2017-12-01,17.7,17.7,17.7
2017-12-04,17.73,17.73,17.73
2017-12-05,17.24,17.24,17.24
2017-12-06,17.2,17.2,17.2
2017-12-07,17.18,17.18,17.18
2017-12-08,17.34,17.34,17.34
2017-12-11,17.51,17.51,17.51
2017-12-12,17.45,17.45,17.45
2017-12-13,17.7,17.7,17.7
2017-12-14,17.71,17.71,17.71
2017-12-15,17.83,17.83,17.83
2017-12-18,18.81,18.81,18.81
2017-12-19,18.62,18.62,18.62
2017-12-20,18.92,18.92,18.92
2017-12-21,19.15,19.15,19.15
2017-12-22,19.04,19.04,19.04
2017-12-27,19.38,19.38,19.38
2017-12-28,19.63,19.63,19.63
2017-12-29,19.88,19.88,19.88
2018-01-02,20.58,20.58,20.58
2018-01-03,20.3,20.3,20.3
2018-01-04,20.65,20.65,20.65
2018-01-05,20.66,20.66,20.66
2018-01-08,20.96,20.96,20.96
2018-01-09,21.56,21.56,21.56
2018-01-10,21.81,21.81,21.81
