Target,Candidate,Method,Configured Modes,Returned Component,VMD Alpha,Selected Route,Development RMSE,Development MAE,Selection Score,ARIMA Order,Selected Feature Count,Selected Features
lithium_hydroxide,VMD-K9-A4500,VMD,9,3,4500.0,RF,0.010834620882933745,0.008968021040408277,0.0718139865745823,,4,target_1 | target_5 | Ganfeng_Lithium_Close | Cross_Lithium_Close
lithium_hydroxide,VMD-K9-A4500,VMD,9,4,4500.0,RF,0.006460649920114877,0.005215977536859214,0.49131937327227393,,9,target_1 | target_2 | target_4 | target_5 | News_TextBlob_Polarity | Trends_lithium_hydroxide | Cross_Lithium_Close | VIX | News_Article_Count
lithium_hydroxide,VMD-K9-A4500,VMD,9,5,4500.0,RF,0.002865356891172269,0.0022564027556162703,0.23597998538733916,,12,target_2 | target_1 | target_3 | target_4 | target_5 | Trends_lithium_hydroxide | News_TextBlob_Polarity | News_Article_Count | VIX | Cross_Lithium_Close | SP500 | Trends_lithium_carbonate
lithium_hydroxide,VMD-K9-A4500,VMD,9,6,4500.0,ARIMA,0.0016239443374944035,0.0009862105088244955,0.10949861003062623,"(4, 0, 4)",10,target_2 | target_4 | target_3 | target_5 | Trends_lithium_hydroxide | News_TextBlob_Polarity | VIX | Cross_Lithium_Close | News_Article_Count | News_FinBERT_Score
lithium_hydroxide,VMD-K9-A4500,VMD,9,7,4500.0,ARIMA,0.0008944056865069213,0.0006836560885816143,0.10366758743690917,"(4, 0, 5)",10,target_2 | target_1 | target_5 | target_4 | News_FinBERT_Score | VIX | News_TextBlob_Polarity | Cross_Lithium_Close | Trends_lithium_hydroxide | US_Dollar_Index
lithium_hydroxide,VMD-K9-A4500,VMD,9,8,4500.0,ARIMA,0.002339436245524338,0.0007660550407256164,0.1626396270757095,"(2, 0, 5)",7,target_1 | target_2 | target_3 | News_FinBERT_Score | target_5 | Cross_Lithium_Close | News_TextBlob_Polarity
lithium_hydroxide,VMD-K9-A4500,VMD,9,9,4500.0,SVR,0.0016403003113896345,0.0009241335039765344,0.13260833578566403,,7,target_1 | target_3 | target_2 | target_5 | News_Article_Count | News_FinBERT_Score | Cross_Lithium_Close
lithium_hydroxide,VMD-K9-A4500,VMD,9,10,4500.0,ARIMA,0.03960678371668889,0.030582009441199817,0.8264651900579713,"(5, 0, 2)",5,target_1 | target_5 | target_2 | Cross_Lithium_Close | News_Article_Count
lithium_hydroxide,VMD-K10-A1500,VMD,10,1,1500.0,RF,0.050633811130027434,0.02501252015871997,0.6351507220002979,,6,target_1 | Cross_Lithium_Close | target_5 | target_4 | target_3 | target_2
lithium_hydroxide,VMD-K10-A1500,VMD,10,2,1500.0,ARIMA,0.02097961635528991,0.0025608933705459865,0.05021927814428595,"(1, 2, 2)",2,target_1 | SP500
