Target,Model,Date,Actual,Forecast,Lower,Upper,Width
lithium_carbonate,ARIMA,2026-03-06,155250.0,276491.8228182193,218504.49489330983,334479.1507431288,57987.32792490948
lithium_carbonate,ARIMA,2026-03-09,154750.0,277941.36775397114,219954.03982906166,335928.6956788806,57987.32792490948
lithium_carbonate,ARIMA,2026-03-10,158500.0,279390.91268972296,221403.58476481348,337378.24061463244,57987.32792490948
lithium_carbonate,ARIMA,2026-03-11,159000.0,280840.45762547484,222853.12970056536,338827.7855503843,57987.32792490948
lithium_carbonate,ARIMA,2026-03-12,158000.0,282290.0025612267,224302.67463631724,340277.3304861362,57987.32792490948
lithium_carbonate,CEEMDAN-ARIMA,2025-10-10,73550.0,155595.8911484792,-154785.94047405373,465977.7227710121,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-10-13,73100.0,64907.50625360105,-245474.32536893187,375289.33787613397,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-10-14,73000.0,-43302.521845108065,-353684.353467641,267079.30977742485,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-10-15,73000.0,-169453.89454836678,-479835.7261708997,140927.93707416614,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-10-16,73000.0,-313506.00636986754,-623887.8379924004,-3124.1747473346186,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-10-17,73350.0,-474857.3469586054,-785239.1785811384,-164475.51533607248,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-10-20,74000.0,-652242.9456244955,-962624.7772470284,-341861.1140019626,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-10-21,74100.0,-843632.3850489521,-1154014.216671485,-533250.5534264192,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-10-22,74350.0,-1046131.0215546999,-1356512.8531772327,-735749.189932167,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-10-23,74800.0,-1255887.2889541495,-1566269.1205766825,-945505.4573316165,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-10-24,75400.0,-1468009.3621664154,-1778391.1937889485,-1157627.5305438824,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-10-27,76550.0,-1676495.0078674972,-1986876.83949003,-1366113.1762449644,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-10-28,78500.0,-1874179.1116591196,-2184560.9432816524,-1563797.2800365868,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-10-29,79150.0,-2052704.0806221068,-2363085.91224464,-1742322.2489995738,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-10-30,80000.0,-2202519.001458635,-2512900.833081168,-1892137.169836102,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-10-31,80550.0,-2312914.012853881,-2623295.844476414,-2002532.1812313478,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-11-03,81000.0,-2372096.760593701,-2682478.592216234,-2061714.9289711681,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-11-04,80900.0,-2367317.994097655,-2677699.825720188,-2056936.1624751221,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-11-05,80500.0,-2285053.2974808034,-2595435.1291033365,-1974671.4658582704,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-11-06,80400.0,-2111247.604170296,-2421629.435792829,-1800865.7725477628,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-11-07,80400.0,-1831628.5070525869,-2142010.33867512,-1521246.6754300538,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-11-10,80750.0,-1432093.4348419586,-1742475.2664644914,-1121711.6032194258,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-11-11,82300.0,-899174.5070528687,-1209556.3386754016,-588792.6754303358,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-11-12,83300.0,-220583.2873408266,-530965.1189633595,89798.54428170633,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-11-13,84350.0,614164.2944665262,303782.46284399333,924546.1260890592,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-11-14,85150.0,1613044.9137500296,1302663.0821274966,1923426.7453725627,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-11-17,86150.0,2780751.5196402953,2470369.6880177623,3091133.3512628283,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-11-18,87400.0,4117851.6767993467,3807469.8451768137,4428233.508421879,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-11-19,88900.0,5619892.170784542,5309510.33916201,5930274.002407075,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-11-20,91300.0,7276465.519292437,6966083.687669904,7586847.350914969,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-11-21,92300.0,9070258.496935634,8759876.6653131,9380640.328558167,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-11-24,92150.0,10976107.612064227,10665725.780441694,11286489.443686761,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-11-25,92050.0,12960091.5965614,12649709.764938867,13270473.428183934,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-11-26,92800.0,14978696.282076856,14668314.450454323,15289078.11369939,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-11-27,93300.0,16978092.60917261,16667710.777550075,17288474.440795142,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-11-28,93750.0,18893573.79131277,18583191.959690236,19203955.622935303,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-12-01,94350.0,20649202.647193633,20338820.8155711,20959584.478816167,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-12-02,94400.0,22157724.608203135,21847342.776580602,22468106.43982567,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-12-03,94350.0,23320805.66086963,23010423.829247095,23631187.49249216,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-12-04,94000.0,24029657.228341833,23719275.3967193,24340039.059964366,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-12-05,93250.0,24166111.436347265,23855729.60472473,24476493.2679698,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-12-08,92750.0,23604210.031091772,23293828.19946924,23914591.862714306,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-12-09,92750.0,22212368.083686125,21901986.25206359,22522749.915308658,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-12-10,92700.0,19856169.179042704,19545787.34742017,20166551.010665238,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-12-11,93500.0,16401841.691984117,16091459.860361584,16712223.52360665,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-12-12,94500.0,11720455.648406764,11410073.816784231,12030837.480029298,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-12-15,95150.0,5692866.219035702,5382484.387413169,6003248.050658234,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-12-16,95850.0,-1784587.2087187364,-2094969.0403412692,-1474205.3770962036,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-12-17,97050.0,-10793638.449855065,-11104020.281477598,-10483256.618232531,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-12-18,97550.0,-21386945.62524373,-21697327.456866264,-21076563.793621197,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-12-19,97650.0,-33580302.490930215,-33890684.32255275,-33269920.65930768,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-12-22,99000.0,-47344310.11565819,-47654691.94728072,-47033928.28403565,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-12-23,99500.0,-62595646.724685445,-62906028.55630798,-62285264.89306291,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-12-24,101500.0,-79188115.06980778,-79498496.90143031,-78877733.23818526,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-12-25,104900.0,-96903691.6306498,-97214073.46227233,-96593309.79902728,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-12-26,111900.0,-115443849.66028695,-115754231.49190947,-115133467.82866442,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-12-29,118000.0,-134421477.6986883,-134731859.53031084,-134111095.86706577,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-12-30,118000.0,-153353765.5892823,-153664147.42090484,-153043383.75765976,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2025-12-31,118500.0,-171656479.88777608,-171966861.71939862,-171346098.05615354,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-01-05,119500.0,-188640098.21669513,-188950480.04831767,-188329716.3850726,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-01-06,127500.0,-203508315.68177912,-203818697.51340166,-203197933.85015658,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-01-07,133500.0,-215359473.73267287,-215669855.5642954,-215049091.90105033,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-01-08,138500.0,-223191490.34935996,-223501872.1809825,-222881108.51773742,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-01-09,140000.0,-225910887.43641567,-226221269.2680382,-225600505.60479313,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-01-12,152000.0,-222346513.84556612,-222656895.67718866,-222036132.01394358,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-01-13,159500.0,-211268547.36700752,-211578929.19863006,-210958165.53538498,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-01-14,163000.0,-191413323.0376883,-191723704.86931083,-191102941.20606574,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-01-15,159000.0,-161514474.84968218,-161824856.68130472,-161204093.01805964,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-01-16,158000.0,-120340790.06426969,-120651171.89589222,-120030408.23264717,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-01-19,151000.0,-66741056.634660974,-67051438.46628351,-66430674.80303844,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-01-20,152500.0,303968.2488706142,-6413.5827519187005,614350.0804931471,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-01-21,158500.0,81622529.31974198,81312147.48811945,81932911.1513645,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-01-22,164500.0,177786072.13456777,177475690.30294523,178096453.9661903,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-01-23,171000.0,289037224.5845805,288726842.75295794,289347606.416203,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-01-26,181500.0,415212422.7095992,414902040.87797666,415522804.54122174,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-01-27,172500.0,555660388.5008234,555350006.6692009,555970770.3324459,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-01-28,172000.0,709158050.3944855,708847668.562863,709468432.226108,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-01-29,168000.0,873825913.4533415,873515531.621719,874136295.284964,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-01-30,160500.0,1047045330.259836,1046734948.4282135,1047355712.0914584,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-02-02,155500.0,1225380587.7336311,1225070205.9020085,1225690969.5652537,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-02-03,153500.0,1404509199.6435719,1404198817.8119493,1404819581.4751945,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-02-04,153000.0,1579164267.3167386,1578853885.485116,1579474649.1483612,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-02-05,144000.0,1743093227.220994,1742782845.3893714,1743403609.0526166,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-02-06,134500.0,1889037726.3434677,1888727344.511845,1889348108.1750903,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-02-09,135500.0,2008739734.5685668,2008429352.7369442,2009050116.4001894,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-02-10,136000.0,2092979294.909161,2092668913.0775385,2093289676.7407837,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-02-11,138000.0,2131649502.2970295,2131339120.465407,2131959884.128652,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-02-12,142500.0,2113874362.2575037,2113563980.4258811,2114184744.0891263,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-02-13,143750.0,2028175082.822711,2027864700.9910884,2028485464.6543336,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-02-24,152000.0,1862690065.6842997,1862379683.852677,1863000447.5159223,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-02-25,161750.0,1605453354.246928,1605142972.4153054,1605763736.0785506,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-02-26,173000.0,1244735535.292267,1244425153.4606445,1245045917.1238897,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-02-27,172000.0,769450046.7060404,769139664.8744179,769760428.5376629,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-03-02,172500.0,169626487.52593306,169316105.69431052,169936869.3575556,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-03-03,161000.0,-563049166.8257961,-563359548.6574186,-562738784.9941736,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-03-04,154000.0,-1434629592.2623367,-1434939974.0939593,-1434319210.4307141,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-03-05,156000.0,-2448240957.3516817,-2448551339.1833043,-2447930575.520059,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-03-06,155250.0,-3603364948.4865274,-3603675330.31815,-3603054566.654905,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-03-09,154750.0,-4895078521.188676,-4895388903.020298,-4894768139.357054,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-03-10,158500.0,-6313265447.330606,-6313575829.162229,-6312955065.498984,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-03-11,159000.0,-7841817579.660491,-7842127961.492113,-7841507197.828869,310381.8316225329
lithium_carbonate,CEEMDAN-ARIMA,2026-03-12,158000.0,-9457847882.851889,-9458158264.683512,-9457537501.020266,310381.8316225329
lithium_carbonate,CEEMDAN-LSTM,2025-10-10,73550.0,70421.0625,63071.9609375,77770.1640625,7349.1015625
lithium_carbonate,CEEMDAN-LSTM,2025-10-13,73100.0,70431.78125,63082.6796875,77780.8828125,7349.1015625
lithium_carbonate,CEEMDAN-LSTM,2025-10-14,73000.0,70431.8828125,63082.78125,77780.984375,7349.1015625
lithium_carbonate,CEEMDAN-LSTM,2025-10-15,73000.0,70428.6171875,63079.515625,77777.71875,7349.1015625
lithium_carbonate,CEEMDAN-LSTM,2025-10-16,73000.0,70433.03125,63083.9296875,77782.1328125,7349.1015625
lithium_carbonate,CEEMDAN-LSTM,2025-10-17,73350.0,70443.609375,63094.5078125,77792.7109375,7349.1015625
lithium_carbonate,CEEMDAN-LSTM,2025-10-20,74000.0,70449.8671875,63100.765625,77798.96875,7349.1015625
lithium_carbonate,CEEMDAN-LSTM,2025-10-21,74100.0,70448.2578125,63099.15625,77797.359375,7349.1015625
lithium_carbonate,CEEMDAN-LSTM,2025-10-22,74350.0,70446.71875,63097.6171875,77795.8203125,7349.1015625
lithium_carbonate,CEEMDAN-LSTM,2025-10-23,74800.0,70451.953125,63102.8515625,77801.0546875,7349.1015625
lithium_carbonate,CEEMDAN-LSTM,2025-10-24,75400.0,70459.875,63110.7734375,77808.9765625,7349.1015625
lithium_carbonate,CEEMDAN-LSTM,2025-10-27,76550.0,70462.4765625,63113.375,77811.578125,7349.1015625
lithium_carbonate,CEEMDAN-LSTM,2025-10-28,78500.0,70459.8125,63110.7109375,77808.9140625,7349.1015625
lithium_carbonate,CEEMDAN-LSTM,2025-10-29,79150.0,70459.21875,63110.1171875,77808.3203125,7349.1015625
