Target,Model,Scheme,Transaction Cost,Cumulative Return (%),Average Daily Return (%),Maximum Drawdown (%),Sharpe Ratio,Number of Transactions,Hit Rate (%)
lithium_hydroxide,CEEMDAN-LSTM,Scheme 2,0.001,-62.071361798765025,-0.7860117499539437,-64.12698607766404,-2.693838425867225,1,23.809523809523807
lithium_hydroxide,CEEMDAN-LSTM,Scheme 2',0.001,-53.009001219806315,-0.5867464878425919,-57.462999703377506,-2.042440781291434,3,16.19047619047619
lithium_hydroxide,ELM,Scheme 1,0.0,-63.19341876537206,-0.8146096506526849,-65.22304251832102,-2.7948679274877333,3,22.857142857142858
lithium_hydroxide,ELM,Scheme 1',0.0,-63.36651418736836,-0.8193410303840645,-65.20631478504461,-2.814827517505148,7,20.952380952380953
lithium_hydroxide,ELM,Scheme 2,0.001,-63.385047918765046,-0.8193715554145896,-65.36947414755753,-2.8091527548880575,3,22.857142857142858
lithium_hydroxide,ELM,Scheme 2',0.001,-63.70298588950494,-0.8279124589554929,-65.52588826346702,-2.8425247685381665,7,20.952380952380953
lithium_hydroxide,ES,Scheme 1,0.0,-62.03339519395898,-0.7850593690015629,-64.12698607766404,-2.6904857121466974,1,23.809523809523807
lithium_hydroxide,ES,Scheme 1',0.0,-59.99977168145908,-0.7359319904231829,-62.49959805778664,-2.5243725440656055,3,21.904761904761905
lithium_hydroxide,ES,Scheme 2,0.001,-62.071361798765025,-0.7860117499539437,-64.12698607766404,-2.693838425867225,1,23.809523809523807
lithium_hydroxide,ES,Scheme 2',0.001,-60.11913653745741,-0.7387891332803259,-62.57456136126913,-2.5345566717076573,3,21.904761904761905
lithium_hydroxide,Fixed VMD-LASSO-ARIMA/LSTM,Scheme 1,0.0,-62.03339519395898,-0.7850593690015629,-64.12698607766404,-2.6904857121466974,1,23.809523809523807
lithium_hydroxide,Fixed VMD-LASSO-ARIMA/LSTM,Scheme 1',0.0,-61.83357095813773,-0.7800730812927622,-63.93818074123071,-2.673070537760333,3,23.809523809523807
lithium_hydroxide,Fixed VMD-LASSO-ARIMA/LSTM,Scheme 2,0.001,-62.071361798765025,-0.7860117499539437,-64.12698607766404,-2.693838425867225,1,23.809523809523807
lithium_hydroxide,Fixed VMD-LASSO-ARIMA/LSTM,Scheme 2',0.001,-61.947955784142614,-0.782930224149905,-64.010268317929,-2.6831249121535503,3,23.809523809523807
lithium_hydroxide,LSTM,Scheme 1,0.0,105.92407693475172,0.781152294360683,-10.548977395048444,2.6767103842371696,5,37.142857142857146
lithium_hydroxide,LSTM,Scheme 1',0.0,74.8523827664999,0.6106384769931688,-10.54897739504842,2.2413964630106227,7,13.333333333333334
lithium_hydroxide,LSTM,Scheme 2,0.001,104.11772535423668,0.7725808657892544,-10.54897739504844,2.6489346249801806,5,37.142857142857146
lithium_hydroxide,LSTM,Scheme 2',0.001,73.64515469452691,0.6039718103265022,-10.548977395048425,2.21732651195482,7,13.333333333333334
lithium_hydroxide,MLP,Scheme 1,0.0,106.77083333333334,0.7850593690015629,-10.548977395048437,2.6904857121466974,1,37.142857142857146
lithium_hydroxide,MLP,Scheme 1',0.0,110.02920496826434,0.7996055720981863,-10.548977395048444,2.74627292869102,5,36.19047619047619
lithium_hydroxide,MLP,Scheme 2,0.001,106.56406249999995,0.7841069880491819,-10.548977395048432,2.6871212955652255,1,37.142857142857146
