Company,Partition,Origin Date,Model Fit Origin Date,Date,Origin Price,Actual,Model,Forecast,Interval Width,Lower,Upper,Predicted Return,Threshold
Glencore,calibration,2024-09-06,2024-08-21,2024-09-09,4.82,4.84,ARIMA,4.814997056326546,0.2207407586631156,4.5942562976634305,5.035737814989662,-0.0010379551189739042,0.1
Glencore,calibration,2024-09-06,2024-08-21,2024-09-09,4.82,4.84,Paper-Style Causal VMD-ARIMA/LSTM,4.5894704154620936,0.3079030411699293,4.281567374292164,4.897373456632023,-0.04782771463442048,0.25
Glencore,calibration,2024-09-09,2024-08-21,2024-09-10,4.84,4.75,Random Walk,4.84,0.21999999999999975,4.62,5.06,0.0,0.0
Glencore,calibration,2024-09-09,2024-08-21,2024-09-10,4.84,4.75,ARIMA,4.852314558321855,0.2207407586631156,4.63157379965874,5.073055316984971,0.0025443302317882956,0.1
Glencore,calibration,2024-09-09,2024-08-21,2024-09-10,4.84,4.75,Paper-Style Causal VMD-ARIMA/LSTM,4.911269140547192,0.3079030411699293,4.603366099377263,5.219172181717122,0.014725029038676153,0.25
Glencore,calibration,2024-09-10,2024-08-21,2024-09-11,4.75,4.73,Random Walk,4.75,0.21999999999999975,4.53,4.97,0.0,0.0
Glencore,calibration,2024-09-10,2024-08-21,2024-09-11,4.75,4.73,ARIMA,4.745137019287187,0.2207407586631156,4.524396260624071,4.965877777950302,-0.0010237854132238578,0.1
Glencore,calibration,2024-09-10,2024-08-21,2024-09-11,4.75,4.73,Paper-Style Causal VMD-ARIMA/LSTM,4.6033411532480395,0.3079030411699293,4.29543811207811,4.911244194417969,-0.030875546684623265,0.25
Glencore,calibration,2024-09-11,2024-08-21,2024-09-12,4.73,4.89,Random Walk,4.73,0.21999999999999975,4.510000000000001,4.95,0.0,0.0
Glencore,calibration,2024-09-11,2024-08-21,2024-09-12,4.73,4.89,ARIMA,4.73599851811994,0.2207407586631156,4.515257759456825,4.956739276783056,0.001268185649035896,0.1
Glencore,calibration,2024-09-11,2024-08-21,2024-09-12,4.73,4.89,Paper-Style Causal VMD-ARIMA/LSTM,4.720432282774714,0.3079030411699293,4.412529241604784,5.028335323944643,-0.002022773197735057,0.25
Glencore,calibration,2024-09-12,2024-08-21,2024-09-13,4.89,4.95,Random Walk,4.89,0.21999999999999975,4.67,5.109999999999999,0.0,0.0
Glencore,calibration,2024-09-12,2024-08-21,2024-09-13,4.89,4.95,ARIMA,4.895894043950874,0.2207407586631156,4.675153285287759,5.11663480261399,0.0012053259613240411,0.1
Glencore,calibration,2024-09-12,2024-08-21,2024-09-13,4.89,4.95,Paper-Style Causal VMD-ARIMA/LSTM,5.062873697079604,0.3079030411699293,4.754970655909675,5.370776738249534,0.03535249429030773,0.25
Glencore,calibration,2024-09-13,2024-08-21,2024-09-16,4.95,4.99,Random Walk,4.95,0.21999999999999975,4.73,5.17,0.0,0.0
Glencore,calibration,2024-09-13,2024-08-21,2024-09-16,4.95,4.99,ARIMA,4.9419748556965954,0.2207407586631156,4.72123409703348,5.162715614359711,-0.0016212412734150968,0.1
Glencore,calibration,2024-09-13,2024-08-21,2024-09-16,4.95,4.99,Paper-Style Causal VMD-ARIMA/LSTM,4.946606870346938,0.3079030411699293,4.638703829177008,5.254509911516867,-0.0006854807379924218,0.25
Glencore,calibration,2024-09-16,2024-08-21,2024-09-17,4.99,4.99,Random Walk,4.99,0.21999999999999975,4.7700000000000005,5.21,0.0,0.0
Glencore,calibration,2024-09-16,2024-08-21,2024-09-17,4.99,4.99,ARIMA,4.988110279489924,0.2207407586631156,4.767369520826809,5.20885103815304,-0.00037870150502522125,0.1
Glencore,calibration,2024-09-16,2024-08-21,2024-09-17,4.99,4.99,Paper-Style Causal VMD-ARIMA/LSTM,5.001324305953846,0.3079030411699293,4.693421264783916,5.309227347123775,0.0022693999907505975,0.25
Glencore,calibration,2024-09-17,2024-08-21,2024-09-18,4.99,5.02,Random Walk,4.99,0.21999999999999975,4.7700000000000005,5.21,0.0,0.0
Glencore,calibration,2024-09-17,2024-08-21,2024-09-18,4.99,5.02,ARIMA,4.98701724989684,0.2207407586631156,4.766276491233724,5.2077580085599555,-0.0005977455116553691,0.1
Glencore,calibration,2024-09-17,2024-08-21,2024-09-18,4.99,5.02,Paper-Style Causal VMD-ARIMA/LSTM,4.9468259514146125,0.3079030411699293,4.638922910244683,5.254728992584542,-0.008652113944967486,0.25
Glencore,calibration,2024-09-18,2024-08-21,2024-09-19,5.02,5.16,Random Walk,5.02,0.17999999999999972,4.84,5.199999999999999,0.0,0.0
Glencore,calibration,2024-09-18,2024-08-21,2024-09-19,5.02,5.16,ARIMA,5.020937150231034,0.18168769246874383,4.83924945776229,5.202624842699778,0.0001866833129550289,0.1
Glencore,calibration,2024-09-18,2024-08-21,2024-09-19,5.02,5.16,Paper-Style Causal VMD-ARIMA/LSTM,5.028987251465771,0.2505295845379063,4.7784576669278644,5.279516836003677,0.0017902891366078037,0.25
Glencore,calibration,2024-09-19,2024-09-19,2024-09-20,5.16,5.04,Random Walk,5.16,0.17999999999999972,4.98,5.34,0.0,0.0
Glencore,calibration,2024-09-19,2024-09-19,2024-09-20,5.16,5.04,ARIMA,5.162411298745847,0.18168769246874383,4.980723606277103,5.344098991214591,0.0004673059584975024,0.1
Glencore,calibration,2024-09-19,2024-09-19,2024-09-20,5.16,5.04,Paper-Style Causal VMD-ARIMA/LSTM,5.058619243196383,0.2505295845379063,4.808089658658477,5.3091488277342895,-0.019647433489073045,0.25
Glencore,calibration,2024-09-20,2024-09-19,2024-09-23,5.04,5.14,Random Walk,5.04,0.17999999999999972,4.86,5.22,0.0,0.0
Glencore,calibration,2024-09-20,2024-09-19,2024-09-23,5.04,5.14,ARIMA,5.027360098439888,0.18168769246874383,4.845672405971144,5.209047790908632,-0.0025079169762126916,0.1
Glencore,calibration,2024-09-20,2024-09-19,2024-09-23,5.04,5.14,Paper-Style Causal VMD-ARIMA/LSTM,4.751251435279648,0.2505295845379063,4.5007218507417415,5.001781019817554,-0.057291381888958784,0.25
Glencore,calibration,2024-09-23,2024-09-19,2024-09-24,5.14,5.36,Random Walk,5.14,0.17999999999999972,4.96,5.319999999999999,0.0,0.0
Glencore,calibration,2024-09-23,2024-09-19,2024-09-24,5.14,5.36,ARIMA,5.151283929042688,0.18168769246874383,4.969596236573945,5.332971621511432,0.0021953169343752357,0.1
Glencore,calibration,2024-09-23,2024-09-19,2024-09-24,5.14,5.36,Paper-Style Causal VMD-ARIMA/LSTM,5.248492632777729,0.3079030411699293,4.940589591607799,5.556395673947658,0.02110751610461652,0.25
Glencore,calibration,2024-09-24,2024-09-19,2024-09-25,5.36,5.37,Random Walk,5.36,0.21999999999999975,5.140000000000001,5.58,0.0,0.0
Glencore,calibration,2024-09-24,2024-09-19,2024-09-25,5.36,5.37,ARIMA,5.3596639380942515,0.20871607095731193,5.1509478671369395,5.568380009051563,-6.269811674419094e-05,0.1
Glencore,calibration,2024-09-24,2024-09-19,2024-09-25,5.36,5.37,Paper-Style Causal VMD-ARIMA/LSTM,5.562225542742791,0.3079030411699293,5.254322501572862,5.87012858391272,0.03772864603410272,0.25
Glencore,calibration,2024-09-25,2024-09-19,2024-09-26,5.37,5.68,Random Walk,5.37,0.21999999999999975,5.15,5.59,0.0,0.0
Glencore,calibration,2024-09-25,2024-09-19,2024-09-26,5.37,5.68,ARIMA,5.357270334988059,0.20871607095731193,5.148554264030747,5.565986405945371,-0.0023705148998027633,0.1
Glencore,calibration,2024-09-25,2024-09-19,2024-09-26,5.37,5.68,Paper-Style Causal VMD-ARIMA/LSTM,5.311112763828086,0.3079030411699293,5.0032097226581564,5.619015804998015,-0.01096596576758182,0.25
Glencore,calibration,2024-09-26,2024-09-19,2024-09-27,5.68,5.71,Random Walk,5.68,0.22000000000000064,5.459999999999999,5.9,0.0,0.0
Glencore,calibration,2024-09-26,2024-09-19,2024-09-27,5.68,5.71,ARIMA,5.689733662270764,0.2207407586631156,5.468992903607648,5.9104744209338795,0.0017136729349937008,0.1
Glencore,calibration,2024-09-26,2024-09-19,2024-09-27,5.68,5.71,Paper-Style Causal VMD-ARIMA/LSTM,6.053155048529836,0.368887236171914,5.6842678123579224,6.42204228470175,0.06569631136088674,0.25
Glencore,calibration,2024-09-27,2024-09-19,2024-09-30,5.71,5.72,Random Walk,5.71,0.22000000000000064,5.489999999999999,5.930000000000001,0.0,0.0
Glencore,calibration,2024-09-27,2024-09-19,2024-09-30,5.71,5.72,ARIMA,5.690454403136338,0.2207407586631156,5.469713644473223,5.911195161799454,-0.0034230467361929125,0.1
Glencore,calibration,2024-09-27,2024-09-19,2024-09-30,5.71,5.72,Paper-Style Causal VMD-ARIMA/LSTM,5.619866126585642,0.368887236171914,5.2509788904137285,5.988753362757556,-0.015785266797610775,0.25
Glencore,calibration,2024-09-30,2024-09-19,2024-10-01,5.72,5.7,Random Walk,5.72,0.22000000000000064,5.499999999999999,5.94,0.0,0.0
Glencore,calibration,2024-09-30,2024-09-19,2024-10-01,5.72,5.7,ARIMA,5.719681994890583,0.2207407586631156,5.498941236227467,5.940422753553698,-5.559529884911365e-05,0.1
Glencore,calibration,2024-09-30,2024-09-19,2024-10-01,5.72,5.7,Paper-Style Causal VMD-ARIMA/LSTM,5.7123309804979785,0.368887236171914,5.3434437443260645,6.0812182166698925,-0.0013407376751785416,0.25
Glencore,calibration,2024-10-01,2024-09-19,2024-10-02,5.7,5.75,Random Walk,5.7,0.22000000000000064,5.4799999999999995,5.920000000000001,0.0,0.0
Glencore,calibration,2024-10-01,2024-09-19,2024-10-02,5.7,5.75,ARIMA,5.69751787476537,0.2207407586631156,5.476777116102254,5.9182586334284855,-0.00043546056747900295,0.1
Glencore,calibration,2024-10-01,2024-09-19,2024-10-02,5.7,5.75,Paper-Style Causal VMD-ARIMA/LSTM,5.628074257248094,0.368887236171914,5.25918702107618,5.996961493420008,-0.012618551359983585,0.25
Glencore,calibration,2024-10-02,2024-09-19,2024-10-03,5.75,5.63,Random Walk,5.75,0.21999999999999975,5.53,5.97,0.0,0.0
Glencore,calibration,2024-10-02,2024-09-19,2024-10-03,5.75,5.63,ARIMA,5.7529198380698086,0.20871607095731193,5.544203767112497,5.9616359090271205,0.0005077979251840967,0.1
Glencore,calibration,2024-10-02,2024-09-19,2024-10-03,5.75,5.63,Paper-Style Causal VMD-ARIMA/LSTM,5.776762655979623,0.34315504852983647,5.433607607449787,6.11991770450946,0.0046543749529779545,0.25
Glencore,calibration,2024-10-03,2024-09-19,2024-10-04,5.63,5.68,Random Walk,5.63,0.21999999999999975,5.41,5.85,0.0,0.0
Glencore,calibration,2024-10-03,2024-09-19,2024-10-04,5.63,5.68,ARIMA,5.622761811421334,0.20871607095731193,5.414045740464022,5.831477882378646,-0.0012856462839548224,0.1
Glencore,calibration,2024-10-03,2024-09-19,2024-10-04,5.63,5.68,Paper-Style Causal VMD-ARIMA/LSTM,5.416458902603794,0.34315504852983647,5.0733038540739575,5.75961395113363,-0.03792914696202593,0.25
Glencore,calibration,2024-10-04,2024-09-19,2024-10-07,5.68,5.72,Random Walk,5.68,0.21999999999999975,5.46,5.8999999999999995,0.0,0.0
Glencore,calibration,2024-10-04,2024-09-19,2024-10-07,5.68,5.72,ARIMA,5.689533771578133,0.20871607095731193,5.480817700620821,5.898249842535445,0.001678480911643165,0.1
Glencore,calibration,2024-10-04,2024-09-19,2024-10-07,5.68,5.72,Paper-Style Causal VMD-ARIMA/LSTM,5.7350825263580125,0.34315504852983647,5.391927477828176,6.078237574887849,0.009697627879931833,0.25
Glencore,calibration,2024-10-07,2024-09-19,2024-10-08,5.72,5.47,Random Walk,5.72,0.21999999999999975,5.5,5.9399999999999995,0.0,0.0
Glencore,calibration,2024-10-07,2024-09-19,2024-10-08,5.72,5.47,ARIMA,5.717397789619955,0.20871607095731193,5.508681718662643,5.926113860577267,-0.00045493188462316254,0.1
Glencore,calibration,2024-10-07,2024-09-19,2024-10-08,5.72,5.47,Paper-Style Causal VMD-ARIMA/LSTM,5.690918568301434,0.34315504852983647,5.347763519771598,6.034073616831271,-0.00508416638086809,0.25
Glencore,calibration,2024-10-08,2024-09-19,2024-10-09,5.47,5.5,Random Walk,5.47,0.22000000000000064,5.249999999999999,5.69,0.0,0.0
Glencore,calibration,2024-10-08,2024-09-19,2024-10-09,5.47,5.5,ARIMA,5.460135831975343,0.2207407586631156,5.239395073312227,5.680876590638459,-0.0018033213939043378,0.1
Glencore,calibration,2024-10-08,2024-09-19,2024-10-09,5.47,5.5,Paper-Style Causal VMD-ARIMA/LSTM,5.095691641354657,0.34315504852983647,4.75253659282482,5.438846689884493,-0.0684293160229146,0.25
Glencore,calibration,2024-10-09,2024-09-19,2024-10-10,5.5,5.51,Random Walk,5.5,0.22000000000000064,5.279999999999999,5.720000000000001,0.0,0.0
Glencore,calibration,2024-10-09,2024-09-19,2024-10-10,5.5,5.51,ARIMA,5.516765170177057,0.2207407586631156,5.296024411513941,5.737505928840172,0.0030482127594648745,0.1
Glencore,calibration,2024-10-09,2024-09-19,2024-10-10,5.5,5.51,Paper-Style Causal VMD-ARIMA/LSTM,5.555501072337214,0.368887236171914,5.1866138361653,5.924388308509128,0.01009110406131164,0.25
Glencore,calibration,2024-10-10,2024-09-19,2024-10-11,5.51,5.54,Random Walk,5.51,0.22000000000000064,5.289999999999999,5.73,0.0,0.0
Glencore,calibration,2024-10-10,2024-09-19,2024-10-11,5.51,5.54,ARIMA,5.507287572167228,0.2207407586631156,5.2865468135041125,5.728028330830344,-0.000492273653860563,0.1
Glencore,calibration,2024-10-10,2024-09-19,2024-10-11,5.51,5.54,Paper-Style Causal VMD-ARIMA/LSTM,5.428770614465659,0.368887236171914,5.059883378293745,5.797657850637573,-0.014742175233092722,0.25
Glencore,calibration,2024-10-11,2024-09-19,2024-10-14,5.54,5.49,Random Walk,5.54,0.22000000000000064,5.319999999999999,5.760000000000001,0.0,0.0
Glencore,calibration,2024-10-11,2024-09-19,2024-10-14,5.54,5.49,ARIMA,5.541475573874577,0.2207407586631156,5.320734815211462,5.762216332537693,0.000266349074833449,0.1
Glencore,calibration,2024-10-11,2024-09-19,2024-10-14,5.54,5.49,Paper-Style Causal VMD-ARIMA/LSTM,5.515960244253047,0.368887236171914,5.147073008081133,5.884847480424961,-0.004339306091507791,0.25
Glencore,calibration,2024-10-14,2024-09-19,2024-10-15,5.49,5.28,Random Walk,5.49,0.22000000000000064,5.27,5.710000000000001,0.0,0.0
Glencore,calibration,2024-10-14,2024-09-19,2024-10-15,5.49,5.28,ARIMA,5.48629705107994,0.2207407586631156,5.265556292416824,5.707037809743055,-0.0006744897850747541,0.1
Glencore,calibration,2024-10-14,2024-09-19,2024-10-15,5.49,5.28,Paper-Style Causal VMD-ARIMA/LSTM,5.349683361454332,0.368887236171914,4.980796125282418,5.718570597626246,-0.02555858625604157,0.25
Glencore,calibration,2024-10-15,2024-09-19,2024-10-16,5.28,5.28,Random Walk,5.28,0.22000000000000064,5.06,5.500000000000001,0.0,0.0
Glencore,calibration,2024-10-15,2024-09-19,2024-10-16,5.28,5.28,ARIMA,5.276586009050736,0.2207407586631156,5.055845250387621,5.497326767713852,-0.0006465891949363806,0.1
Glencore,calibration,2024-10-15,2024-09-19,2024-10-16,5.28,5.28,Paper-Style Causal VMD-ARIMA/LSTM,4.9676991768743655,0.368887236171914,4.5988119407024515,5.3365864130462795,-0.05914788316773386,0.25
Glencore,calibration,2024-10-16,2024-09-19,2024-10-17,5.28,5.25,Random Walk,5.28,0.21999999999999975,5.0600000000000005,5.5,0.0,0.0
Glencore,calibration,2024-10-16,2024-09-19,2024-10-17,5.28,5.25,ARIMA,5.2930205422990415,0.20871607095731193,5.08430447134173,5.501736613256353,0.0024660117990608446,0.1
Glencore,calibration,2024-10-16,2024-09-19,2024-10-17,5.28,5.25,Paper-Style Causal VMD-ARIMA/LSTM,5.270341946295796,0.34315504852983647,4.927186897765959,5.613496994825632,-0.0018291768379175347,0.25
Glencore,calibration,2024-10-17,2024-10-17,2024-10-18,5.25,5.33,Random Walk,5.25,0.21999999999999975,5.03,5.47,0.0,0.0
Glencore,calibration,2024-10-17,2024-10-17,2024-10-18,5.25,5.33,ARIMA,5.248423461622689,0.20871607095731193,5.039707390665377,5.457139532580001,-0.0003002930242496675,0.1
Glencore,calibration,2024-10-17,2024-10-17,2024-10-18,5.25,5.33,Paper-Style Causal VMD-ARIMA/LSTM,5.300562535058128,0.34315504852983647,4.957407486528291,5.643717583587964,0.00963095905869101,0.25
Glencore,calibration,2024-10-18,2024-10-17,2024-10-21,5.33,5.28,Random Walk,5.33,0.21999999999999975,5.11,5.55,0.0,0.0
Glencore,calibration,2024-10-18,2024-10-17,2024-10-21,5.33,5.28,ARIMA,5.335222716462084,0.20871607095731193,5.126506645504772,5.543938787419396,0.0009798717564885862,0.1
Glencore,calibration,2024-10-18,2024-10-17,2024-10-21,5.33,5.28,Paper-Style Causal VMD-ARIMA/LSTM,5.495285421542887,0.34315504852983647,5.15213037301305,5.838440470072723,0.031010398038065053,0.25
Glencore,calibration,2024-10-21,2024-10-17,2024-10-22,5.28,5.3,Random Walk,5.28,0.21999999999999975,5.0600000000000005,5.5,0.0,0.0
Glencore,calibration,2024-10-21,2024-10-17,2024-10-22,5.28,5.3,ARIMA,5.273242227080455,0.20871607095731193,5.064526156123143,5.481958298037767,-0.0012798812347624244,0.1
Glencore,calibration,2024-10-21,2024-10-17,2024-10-22,5.28,5.3,Paper-Style Causal VMD-ARIMA/LSTM,5.302567206561365,0.34315504852983647,4.959412158031529,5.645722255091202,0.004274092151773656,0.25
Glencore,calibration,2024-10-22,2024-10-17,2024-10-23,5.3,5.17,Random Walk,5.3,0.21999999999999975,5.08,5.52,0.0,0.0
Glencore,calibration,2024-10-22,2024-10-17,2024-10-23,5.3,5.17,ARIMA,5.304235146866278,0.20871607095731193,5.095519075908966,5.5129512178235895,0.0007990843143920367,0.1
Glencore,calibration,2024-10-22,2024-10-17,2024-10-23,5.3,5.17,Paper-Style Causal VMD-ARIMA/LSTM,5.469355852469826,0.34315504852983647,5.126200803939989,5.812510900999662,0.031953934428269014,0.25
Glencore,calibration,2024-10-23,2024-10-17,2024-10-24,5.17,5.16,Random Walk,5.17,0.21999999999999975,4.95,5.39,0.0,0.0
Glencore,calibration,2024-10-23,2024-10-17,2024-10-24,5.17,5.16,ARIMA,5.164073100612731,0.20871607095731193,4.955357029655419,5.372789171570043,-0.001146402202566577,0.1
Glencore,calibration,2024-10-23,2024-10-17,2024-10-24,5.17,5.16,Paper-Style Causal VMD-ARIMA/LSTM,5.138050524804244,0.34315504852983647,4.794895476274408,5.481205573334081,-0.006179782436316371,0.25
Glencore,calibration,2024-10-24,2024-10-17,2024-10-25,5.16,5.24,Random Walk,5.16,0.21999999999999975,4.94,5.38,0.0,0.0
Glencore,calibration,2024-10-24,2024-10-17,2024-10-25,5.16,5.24,ARIMA,5.1680864041362895,0.20871607095731193,4.959370333178978,5.376802475093601,0.0015671325845522015,0.1
Glencore,calibration,2024-10-24,2024-10-17,2024-10-25,5.16,5.24,Paper-Style Causal VMD-ARIMA/LSTM,5.354436886398703,0.34315504852983647,5.011281837868866,5.697591934928539,0.037681567131531486,0.25
Glencore,calibration,2024-10-25,2024-10-17,2024-10-28,5.24,5.25,Random Walk,5.24,0.21999999999999975,5.0200000000000005,5.46,0.0,0.0
Glencore,calibration,2024-10-25,2024-10-17,2024-10-28,5.24,5.25,ARIMA,5.242547083102477,0.20871607095731193,5.033831012145165,5.451263154059789,0.0004860845615413654,0.1
Glencore,calibration,2024-10-25,2024-10-17,2024-10-28,5.24,5.25,Paper-Style Causal VMD-ARIMA/LSTM,5.508065664858341,0.34315504852983647,5.164910616328505,5.8512207133881775,0.05115756962945436,0.25
Glencore,calibration,2024-10-28,2024-10-17,2024-10-29,5.25,5.27,Random Walk,5.25,0.21999999999999975,5.03,5.47,0.0,0.0
Glencore,calibration,2024-10-28,2024-10-17,2024-10-29,5.25,5.27,ARIMA,5.245836295525329,0.20871607095731193,5.037120224568017,5.454552366482641,-0.00079308656660395,0.1
Glencore,calibration,2024-10-28,2024-10-17,2024-10-29,5.25,5.27,Paper-Style Causal VMD-ARIMA/LSTM,5.424520704514219,0.34315504852983647,5.081365655984382,5.767675753044055,0.03324203895508929,0.25
Glencore,calibration,2024-10-29,2024-10-17,2024-10-30,5.27,5.31,Random Walk,5.27,0.21999999999999975,5.05,5.489999999999999,0.0,0.0
Glencore,calibration,2024-10-29,2024-10-17,2024-10-30,5.27,5.31,ARIMA,5.270315879838478,0.20871607095731193,5.061599808881166,5.47903195079579,5.993924828807195e-05,0.1
Glencore,calibration,2024-10-29,2024-10-17,2024-10-30,5.27,5.31,Paper-Style Causal VMD-ARIMA/LSTM,5.48939840202456,0.34315504852983647,5.146243353494723,5.832553450554396,0.04163157533672871,0.25
Glencore,calibration,2024-10-30,2024-10-17,2024-10-31,5.31,5.24,Random Walk,5.31,0.20999999999999996,5.1,5.52,0.0,0.0
Glencore,calibration,2024-10-30,2024-10-17,2024-10-31,5.31,5.24,ARIMA,5.30978891591213,0.20629705107993956,5.103491864832191,5.51608596699207,-3.9752182272937e-05,0.1
Glencore,calibration,2024-10-30,2024-10-17,2024-10-31,5.31,5.24,Paper-Style Causal VMD-ARIMA/LSTM,5.551121283554014,0.3123008231256348,5.2388204604283795,5.863422106679649,0.04540890462410822,0.25
Glencore,calibration,2024-10-31,2024-10-17,2024-11-01,5.24,5.27,Random Walk,5.24,0.20999999999999996,5.03,5.45,0.0,0.0
